,Gender,Birthplace,Occupation,continent,industry,count,educationLevel
770164,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
770195,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
770242,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
770550,Female,Africa,Dressmaker,Africa,Proprietor,1,read & write
770634,Male,Canada,Bartender,NorthAmerica,servant,1,read & write
770653,Male,Australia,Salesman,Oceania,servant,1,read & write
770657,Male,Africa,Salesman,Africa,servant,1,read & write
774356,Male,Canada,Painter,NorthAmerica,artist,1,read & write
775632,Male,Canada,Driver,NorthAmerica,servant,1,read & write
778278,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
778502,Male,Asia,Helper,Aisa,Helper,1,read & write
782185,Male,China,Proprietor,Aisa,Proprietor,1,read & write
782270,Male,China,Painter,Aisa,artist,1,read & write
783818,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
787197,Male,China,Salesman,Aisa,servant,1,read & write
789519,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
790001,Male,Canada,Painter,NorthAmerica,artist,1,read & write
790125,Male,China,Waiter,Aisa,servant,1,illiterate
790393,Male,Canada,Bartender,NorthAmerica,servant,1,read & write
799142,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
799172,Male,Canada,Cook,NorthAmerica,workers,1,read & write
804313,Male,China,Proprietor,Aisa,Proprietor,1,read & write
804314,Male,China,Presser,Aisa,workers,1,read & write
812414,Male,China,Presser,Aisa,workers,1,read & write
817200,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
817203,Female,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
817685,Male,Argentina,Laborer,SouthAmerica,workers,1,read & write
821584,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
830461,Male,China,Waiter,Aisa,servant,1,read & write
831934,Male,Australia,Baker,Oceania,Proprietor,1,read & write
837315,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
841298,Male,China,Laborer,Aisa,workers,1,illiterate
843362,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
843363,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
843423,Male,China,Waiter,Aisa,servant,1,illiterate
843424,Male,China,Waiter,Aisa,servant,1,illiterate
843480,Female,Canada,Servant,NorthAmerica,servant,1,read & write
843481,Female,Canada,Housework,NorthAmerica,servant,1,read & write
843739,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
843961,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
845101,Male,China,Laborer,Aisa,workers,1,read & write
845403,Female,Canada,Operator,NorthAmerica,workers,1,read & write
845404,Female,Canada,Helper,NorthAmerica,Helper,1,read & write
845406,Male,Canada,Packer,NorthAmerica,workers,1,read & write
845430,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
853510,Female,Newfoundland,Stenographer,NorthAmerica,paperworker,1,read & write
856069,Female,Cuba,Cook,SouthAmerica,workers,1,read & write
856354,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
867711,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
872311,Male,Mexico,Salesman,SouthAmerica,servant,1,read & write
876970,Male,Canada,Driver,NorthAmerica,servant,1,read & write
877845,Male,Canada,Tailor,NorthAmerica,Proprietor,1,read & write
881618,Male,Australia,Tailor,Oceania,Proprietor,1,read & write
881619,Male,Australia,Tailor,Oceania,Proprietor,1,read & write
885389,Male,Africa,Laborer,Africa,workers,1,read & write
888488,Male,Palestine,Baker,Aisa,Proprietor,1,read & write
888512,Male,Palestine,Operator,Aisa,workers,1,illiterate
897046,Male,Australia,Tailor,Oceania,Proprietor,1,read & write
903513,Male,China,Proprietor,Aisa,Proprietor,1,read & write
903533,Male,China,Presser,Aisa,workers,1,read & write
904444,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
904446,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
909543,Male,Canada,Cutter,NorthAmerica,workers,1,read & write
911137,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
913199,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
916746,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
916816,Male,China,Laborer,Aisa,workers,1,read & write
917191,Male,China,Presser,Aisa,workers,1,illiterate
917481,Male,Canada,Cutter,NorthAmerica,workers,1,read & write
921498,Male,Canada,Servant,NorthAmerica,servant,1,read & write
931854,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
931860,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
932750,Male,Mexico,Cigar Maker,SouthAmerica,Proprietor,1,read & write
934245,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
934483,Male,Canada,Porter,NorthAmerica,servant,1,read & write
934526,Male,Africa,Salesman,Africa,servant,1,read & write
935568,Male,Australia,Waiter,Oceania,servant,1,read & write
935971,Male,China,Cook,Aisa,workers,1,read & write
939738,Male,China,Proprietor,Aisa,Proprietor,1,read & write
943168,Male,Canada,Butcher,NorthAmerica,Proprietor,1,read & write
943170,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
943798,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
944027,Male,West Indies,Cook,SouthAmerica,workers,1,
944038,Male,Cuba,Cook,SouthAmerica,workers,1,
944251,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
944330,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
944344,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
944427,Male,Asia,Machinist,Aisa,engineer,1,read & write
944451,Male,Asia,Porter,Aisa,servant,1,read & write
944695,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
945272,Male,Mexico,Cigar Maker,SouthAmerica,Proprietor,1,read & write
946328,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
946556,Male,Palestine,Salesman,Aisa,servant,1,read & write
946558,Female,Palestine,Stenographer,Aisa,paperworker,1,read & write
946559,Female,Palestine,Servant,Aisa,servant,1,read & write
946775,Male,Mexico,Machinist,SouthAmerica,engineer,1,read & write
949219,Female,West Indies,Housework,SouthAmerica,servant,1,read & write
949557,Male,China,Proprietor,Aisa,Proprietor,1,illiterate
949562,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
949571,Male,China,Helper,Aisa,Helper,1,illiterate
949803,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
949990,Female,Canada,Servant,NorthAmerica,servant,1,read & write
950410,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
951501,Male,Mexico,Clerk,SouthAmerica,paperworker,1,read & write
954215,Male,Cuba,Machinist,SouthAmerica,engineer,1,read & write
954439,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
955768,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
959675,Male,Cuba,Laborer,SouthAmerica,workers,1,read & write
959895,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
961839,Male,Australia,Salesman,Oceania,servant,1,read & write
963358,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
963490,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
963496,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
963565,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
963593,Male,Canada,Machinist,NorthAmerica,engineer,1,read & write
963624,Male,Mexico,Bookkeeper,SouthAmerica,paperworker,1,read & write
963739,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
964222,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
964281,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
964282,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
964309,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
964315,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
964319,Male,South America,Salesman,South America,servant,1,read & write
965224,Male,West Indies,Servant,SouthAmerica,servant,1,read & write
965407,Male,West Indies,Servant,SouthAmerica,servant,1,read & write
965433,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
965486,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
965708,Female,Canada,Salesman,NorthAmerica,servant,1,read & write
965709,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
966709,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
966853,Female,West Indies,Cook,SouthAmerica,workers,1,read & write
967309,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
967312,Female,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
967622,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
969905,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
969910,Male,Africa,Salesman,Africa,servant,1,read & write
969955,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
970383,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
970565,Male,China,Helper,Aisa,Helper,1,illiterate
970566,Male,China,Helper,Aisa,Helper,1,illiterate
970593,Male,Cuba,Servant,SouthAmerica,servant,1,read & write
970806,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
970815,Male,Japan,Laborer,Aisa,workers,1,read & write
970824,Female,Canada,Servant,NorthAmerica,servant,1,read & write
970874,Male,China,Helper,Aisa,Helper,1,illiterate
971047,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
971058,Male,China,Helper,Aisa,Helper,1,illiterate
971489,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
971498,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
971550,Female,Barbados,Servant,SouthAmerica,servant,1,read & write
971844,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
971974,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
972241,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
972498,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
972634,Female,Japan,Clerk,Aisa,paperworker,1,read & write
972727,Female,Cuba,Servant,SouthAmerica,servant,1,read & write
972862,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
972868,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
972878,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
972886,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
973045,Female,West Indies,Dressmaker,SouthAmerica,Proprietor,1,read & write
973560,Male,Canada,Painter,NorthAmerica,artist,1,read & write
973778,Female,Canada,Servant,NorthAmerica,servant,1,read & write
973998,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
974215,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
974228,Female,Canada,Servant,NorthAmerica,servant,1,read & write
974807,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
974857,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
975547,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
975722,Female,West Indies,Dressmaker,SouthAmerica,Proprietor,1,read & write
975752,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
975759,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
976072,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
976221,Female,Japan,Servant,Aisa,servant,1,read & write
976222,Male,Japan,Servant,Aisa,servant,1,read & write
976335,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
976554,Male,Japan,Cook,Aisa,workers,1,read & write
976555,Male,Japan,Salesman,Aisa,servant,1,read & write
976562,Male,Japan,Waiter,Aisa,servant,1,read & write
976569,Male,Japan,Cook,Aisa,workers,1,read & write
976827,Female,Canada,Servant,NorthAmerica,servant,1,read & write
976904,Male,Japan,Servant,Aisa,servant,1,read & write
977222,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
977229,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
977230,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
977322,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
977367,Male,Cuba,Salesman,SouthAmerica,servant,1,read & write
977400,Male,Cuba,Salesman,SouthAmerica,servant,1,read & write
977673,Male,Canada,Cook,NorthAmerica,workers,1,read & write
978021,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
978070,Male,China,Waiter,Aisa,servant,1,read & write
978072,Male,China,Proprietor,Aisa,Proprietor,1,read & write
978073,Male,China,Proprietor,Aisa,Proprietor,1,read & write
978085,Male,China,Waiter,Aisa,servant,1,read & write
978122,Male,China,Cook,Aisa,workers,1,read & write
978323,Male,Japan,Servant,Aisa,servant,1,read & write
978325,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
978373,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
978499,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
978591,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
978811,Male,West Indies,Servant,SouthAmerica,servant,1,read & write
979308,Female,Canada,Cook,NorthAmerica,workers,1,read & write
979490,Male,Japan,Clerk,Aisa,paperworker,1,read & write
982369,Male,Canada,Driver,NorthAmerica,servant,1,read & write
983180,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
985975,Male,China,Helper,Aisa,Helper,1,illiterate
988450,Male,Canada,Driver,NorthAmerica,servant,1,read & write
991081,Male,Cuba,Proprietor,SouthAmerica,Proprietor,1,read & write
991197,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
991225,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
991277,Female,Canada,Cook,NorthAmerica,workers,1,read & write
991975,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
994550,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
996161,Male,Canada,Driver,NorthAmerica,servant,1,read & write
998884,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
1000019,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
1000822,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
1001173,Male,Canada,Porter,NorthAmerica,servant,1,read & write
1001236,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1001607,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1001817,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
1002532,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1002533,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1002539,Female,Canada,Cutter,NorthAmerica,workers,1,read & write
1003606,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1004144,Male,China,Helper,Aisa,Helper,1,illiterate
1008458,Male,Canada,Baker,NorthAmerica,Proprietor,1,read & write
1009881,Male,Canada,Painter,NorthAmerica,artist,1,read & write
1012245,Male,Mexico,Machinist,SouthAmerica,engineer,1,read & write
1012346,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
1012469,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
1012488,Male,Newfoundland,Clerk,NorthAmerica,paperworker,1,read & write
1012510,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
1012514,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
1012629,Male,Canada,Driver,NorthAmerica,servant,1,read & write
1012872,Male,Japan,Laborer,Aisa,workers,1,read & write
1012882,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
1013280,Male,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
1014515,Male,Japan,Servant,Aisa,servant,1,read & write
1014516,Male,Japan,Servant,Aisa,servant,1,read & write
1014517,Male,Japan,Cook,Aisa,workers,1,read & write
1014518,Male,Japan,Cook,Aisa,workers,1,read & write
1015582,Male,Japan,Cook,Aisa,workers,1,read & write
1016103,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
1016112,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
1016119,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
1016207,Male,West Indies,Helper,SouthAmerica,Helper,1,read & write
1017411,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1017415,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
1017505,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1017625,Male,Canada,Butcher,NorthAmerica,Proprietor,1,read & write
1017858,Male,China,Proprietor,Aisa,Proprietor,1,read & write
1017866,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
1017873,Female,Cuba,Dressmaker,SouthAmerica,Proprietor,1,read & write
1018952,Female,West Indies,Cook,SouthAmerica,workers,1,read & write
1019389,Female,Nova Scotia,Housework,NorthAmerica,servant,1,read & write
1019413,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
1020898,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1021345,Male,India,Clerk,Aisa,paperworker,1,read & write
1021527,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
1021942,Female,Canada,Operator,NorthAmerica,workers,1,read & write
1021982,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
1021983,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
1021986,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
1022443,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
1022452,Female,West Indies,Housework,SouthAmerica,servant,1,read & write
1022494,Male,West Indies,Operator,SouthAmerica,workers,1,read & write
1023027,Male,Canada,Driver,NorthAmerica,servant,1,read & write
1023266,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
1023459,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
1023866,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
1024159,Male,Canada,Driver,NorthAmerica,servant,1,read & write
1024426,Female,Canada,Operator,NorthAmerica,workers,1,read & write
